IMDB ID,BOX OFFICE
tt0279113,14015786.0
tt0309377,26199517.0
tt0295701,141204016.0
tt0283288,200122.0
tt0285869,44792.0
tt0327036,19184015.0
tt0180052,4411102.0
tt0300532,40118420.0
tt0256276,10103647.0
tt0265459,31597131.0
tt0261289,16930185.0
tt0258153,9680913.0
tt0281322,12398628.0
tt0280424,119664.0
tt0283991,
tt0267563,159403.0
tt0102059,69467617.0
tt0295254,13208023.0
tt0187512,
tt0235553,16853.0
tt0103125,418807.0
tt0275688,17958.0
tt0269095,22433915.0
tt0283026,28563926.0
tt0219756,1480.0
tt0303714,75074950.0
tt0265808,13973532.0
tt0293662,25296447.0
tt0280760,4681503.0
tt0106315,8041049.0
tt0099128,19740070.0
tt0103924,22518097.0
tt0099512,25029569.0
tt0101821,14143280.0
tt0107212,14904910.0
tt0110557,16344520.0
tt0100666,15369573.0
tt0103003,6948859.0
tt0108258,4916135.0
tt0308208,14294842.0
tt0280460,30306281.0
tt0240510,18306166.0
tt0280380,62536.0
tt0245171,80636.0
tt0272730,
tt0274812,4046737.0
tt0326306,515678.0
tt0256415,127214072.0
tt0290095,50189179.0
tt0330136,813685.0
tt0285487,
tt0245479,63797.0
tt0179098,6830957.0
tt0318068,711598.0
tt0284494,238987.0
tt0298388,25571351.0
tt0289765,92930005.0
tt0246677,774317.0
tt0164810,
tt0265307,1431625.0
tt0271259,333976.0
tt0103069,2268181.0
tt0119068,
tt0129908,
tt0103977,799674.0
tt0273607,298971.0
tt0099581,6488144.0
tt0276816,589424.0
tt0297037,27362712.0
tt0211465,11632420.0
tt0292644,6525762.0
tt0283084,19158074.0
tt0283139,16346122.0
tt0310793,21244913.0
tt0328962,2744253.0
tt0272338,17791031.0
tt0186719,58163.0
tt0267248,10719367.0
tt0298130,128579698.0
tt0298744,2062066.0
tt0292508,117481.0
tt0252480,507443.0
tt0293832,100477.0
tt0145937,132026.0
tt0296166,5844929.0
tt0212604,433264.0
tt0101453,15965919.0
tt0107254,15935068.0
tt0121262,
tt0223250,
tt0223251,
tt0303326,156450.0
tt0288477,30079316.0
tt0322802,64267897.0
tt0259484,3042188.0
tt0270707,5293525.0
tt0252223,22723.0
tt0120679,25776062.0
tt0299117,1260761.0
tt0295725,15278.0
tt0180679,
tt0297181,33105600.0
tt0304669,139225854.0
tt0220331,656.0
tt0292501,6259.0
tt0210382,102622.0
tt0298203,116724075.0
tt0297884,15854988.0
tt0201020,
tt0297162,15361537.0
tt0295297,261970615.0
tt0308411,47329.0
tt0314725,1600547.0
tt0101844,
tt0283644,
tt0280609,
tt0102782,2807854.0
tt0103112,15073942.0
tt0253586,
tt0230252,
tt0246460,160201106.0
tt0283530,14060950.0
tt0293815,32983713.0
tt0295238,765540.0
tt0258068,12987647.0
tt0271263,23443124.0
tt0307479,14970038.0
tt0133240,38120554.0
tt0283632,12693621.0
tt0101356,2865916.0
tt0110308,6138485.0
tt0177898,
tt0289848,32122249.0
tt0262396,17504595.0
tt0268126,22245861.0
tt0238380,1190018.0
tt0304729,
tt0303933,56398162.0
tt0302640,35016147.0
tt0252076,93815117.0
tt0253754,43119879.0
tt0257360,65010106.0
tt0298856,1368343.0
tt0319470,16068.0
tt0271020,703.0
tt0167261,340478898.0
tt0307901,13060843.0
tt0168786,21078145.0
tt0217505,77679638.0
tt0313737,93307796.0
tt0282120,39880476.0
tt0272207,10460089.0
tt0099091,12626043.0
tt0099160,8220000.0
tt0106453,13275426.0
tt0101606,1501785.0
tt0100143,9888167.0
tt0110613,16660950.0
tt0102492,59847242.0
tt0120042,1596.0
tt0105809,
tt0264464,164435221.0
tt0299658,170684505.0
tt0274558,41597830.0
tt0309912,1309849.0
tt0305973,17639.0
tt0106753,
tt0282698,211724.0
tt0270288,33013805.0
tt0330069,604856.0
tt0305711,56127162.0
tt0245341,
tt0250347,
tt0284655,
tt0295289,15408822.0
tt0257568,66734992.0
tt0271668,35764982.0
tt0109034,
tt0103671,13086430.0
tt0118772,11690.0
tt0106500,17953778.0
tt0101748,394631.0
tt0102500,6166819.0
tt0100822,1794001.0
tt0282209,32131483.0
tt0115781,
tt0106833,296081.0
tt0107079,18272447.0
tt0326769,21701045.0
tt0309593,46455802.0
tt0292506,52784696.0
tt0280720,3034181.0
tt0308514,34514.0
tt0303361,145540.0
tt0160611,
tt0301181,17334912.0
tt0251127,105807520.0
tt0300471,60470220.0
tt0287978,431881.0
tt0283426,47887943.0
tt0299458,548712.0
tt0303297,398981.0
tt0302674,236266.0
tt0196708,449482.0
tt0259054,
tt0106701,51270765.0
tt0100442,11207891.0
tt0279331,9059588.0
tt0279111,12870569.0
tt0289992,19593740.0
tt0302886,74608545.0
tt0191177,
tt0273982,562059.0
tt0324080,
tt0306685,34604054.0
tt0103670,384048.0
tt0116169,
tt0102303,4102526.0
tt0107563,8023147.0
tt0266971,13134.0
tt0105645,
tt0305669,132541238.0
tt0314353,43426961.0
tt0298408,3661906.0
tt0256359,319125.0
tt0286499,32541719.0
tt0269347,34238611.0
tt0310357,6852144.0
tt0236640,
tt0283003,410241.0
tt0106466,17952857.0
tt0099699,29888235.0
tt0102593,11276846.0
tt0103036,336396.0
tt0285462,8586376.0
tt0285531,33685268.0
tt0323642,23073611.0
tt0264150,15589458.0
tt0283323,58936.0
tt0105824,5519569.0
tt0264395,26536120.0
tt0298814,31111260.0
tt0325537,37788228.0
tt0286788,35990505.0
tt0283897,970185.0
tt0316188,2073984.0
tt0334416,97044.0
tt0100998,1963207.0
tt0116261,
tt0281820,3517797.0
tt0266465,26183197.0
tt0183649,46563158.0
tt0275277,999435.0
tt0337996,2223990.0
tt0304328,209151.0
tt0305224,133756285.0
tt0280477,3799339.0
tt0297144,17040711.0
tt0251736,12583510.0
tt0245573,103874.0
tt0245803,23020488.0
tt0323572,6126237.0
tt0310281,17508936.0
tt0311289,67325559.0
tt0328099,34308901.0
tt0109327,4264509.0
tt0327920,445521.0
tt0107523,1989059.0
tt0250371,4720371.0
tt0100611,17854930.0
tt0108442,12416686.0
tt0102411,12454768.0
tt0102849,9563393.0
tt0100691,20240128.0
tt0310910,12212417.0
tt0309698,51475962.0
tt0311110,7375836.0
tt0360916,3713002.0
tt0164003,325491.0
tt0342275,34514.0
tt0252684,69716.0
tt0274711,121972.0
tt0334405,5728431.0
tt0306841,42672630.0
tt0290334,214948780.0
tt0290145,464126.0
tt0118926,2374732.0
tt0317303,104148781.0
tt0308672,57322.0
tt0308878,732241.0
tt0250067,
tt0314871,156021.0
tt0290664,
tt0099969,4263112.0
tt0234215,281492479.0
tt0309530,20298207.0
tt0281724,11305.0
tt0206762,
tt0315327,242589580.0
tt0314786,20440627.0
tt0304081,160621.0
tt0266543,380838870.0
tt0317740,106126012.0
tt0295700,15417771.0
tt0342172,3117985.0
tt0322259,127083765.0
tt0263671,43571.0
tt0307197,
tt0100827,349618.0
tt0104743,
tt0100200,7698010.0
tt0105481,21202099.0
tt0102603,23562716.0
tt0120142,14708874.0
tt0108330,4104962.0
tt0101410,6153939.0
tt0150338,39842.0
tt0119215,23687907.0
tt0102456,7310000.0
tt0105483,12282994.0
tt0100301,11359129.0
tt0102900,11511031.0
tt0100670,
tt0100924,1106475.0
tt0329028,26096584.0
tt0339034,4922166.0
tt0329717,30013346.0
tt0337711,39399750.0
tt0293452,
tt0298050,
tt0253335,
tt0318283,14208384.0
tt0302889,165974.0
tt0305357,100685880.0
tt0106792,
tt0175777,46231.0
tt0106447,764083.0
tt0103747,17530973.0
tt0099587,14587732.0
tt0104926,20883046.0
tt0286716,132122995.0
tt0333780,89808372.0
tt0165982,26288320.0
tt0181852,150350192.0
tt0325980,305388685.0
tt0311429,66462600.0
tt0322659,1420578.0
tt0172156,138396624.0
tt0319524,14108518.0
tt0274166,27972410.0
tt0284850,
tt0113533,3674841.0
tt0101635,33691313.0
tt0110364,19288821.0
tt0100053,5585154.0
tt0319829,533344.0
tt0325703,65653758.0
tt0329575,120147445.0
tt0338459,111760631.0
tt0342167,1628154.0
tt0286947,
tt0101831,5451119.0
tt0102202,1300000.0
tt0328828,104354205.0
tt0299930,5660084.0
tt0369295,11845.0
tt0325352,
tt0314630,3707201.0
tt0322330,110222438.0
tt0257076,116643346.0
tt0306734,9074550.0
tt0308508,3672451.0
tt0107492,62598.0
tt0257019,
tt0112628,
tt0103888,1305915.0
tt0099819,16186793.0
tt0329101,82163317.0
tt0338077,5111630.0
tt0316356,58328680.0
tt0263757,36922190.0
tt0305206,6003587.0
tt0309326,
tt0285879,536906.0
tt0313911,47285499.0
tt0109369,10471613.0
tt0106536,6011745.0
tt0115865,
tt0107504,12974636.0
tt0108557,595505.0
tt0102915,2275557.0
tt0303313,174682.0
tt0280438,2942.0
tt0100814,16667084.0
tt0218433,32269.0
tt0120472,
tt0287969,
tt0099040,1100000.0
tt0104504,536848.0
tt0114176,
tt0099731,4960385.0
tt0308808,3500.0
tt0264802,48752.0
tt0266747,1646664.0
tt0288045,22108977.0
tt0270980,15549702.0
tt0357470,279282.0
tt0271211,131712.0
tt0293685,18401.0
tt0301470,35143332.0
tt0326806,243347.0
tt0317950,8058.0
tt0365960,7221.0
tt0325258,22734486.0
tt0304711,7659747.0
tt0264689,
tt0320244,296665.0
tt0303816,21156247.0
tt0325805,36873198.0
tt0285823,55845943.0
tt0246592,71305.0
tt0335266,44566004.0
tt0325761,
tt0103957,
tt0104647,21142815.0
tt0104850,14358033.0
tt0293624,
tt0101455,8667684.0
tt0100608,458996.0
tt0313792,3203044.0
tt0331468,21384035.0
tt0191133,30238577.0
tt0327137,41407470.0
tt0320691,51483949.0
tt0281686,
tt0303830,475940.0
tt0373389,577841.0
tt0266489,9652000.0
tt0327850,47592825.0
tt0328589,43601508.0
tt0204933,11384.0
tt0309820,5667046.0
tt0362511,
tt0284262,241297.0
tt0103882,2279692.0
tt0109129,9398308.0
tt0103786,57114049.0
tt0106375,53354166.0
tt0101507,57504069.0
tt0101516,49114016.0
tt0101524,
tt0104006,21591728.0
tt0112750,
tt0102945,101580000.0
tt0110759,4350774.0
tt0100514,21633874.0
tt0100928,2319124.0
tt0102749,10438504.0
tt0210070,
tt0106350,514451.0
tt0105691,221295.0
tt0105291,919286.0
tt0110169,60822.0
tt0104376,3721911.0
tt0215516,
tt0102768,43001500.0
tt0163745,1743570.0
tt0108569,
tt0177068,53454.0
tt0311941,
tt0101371,6375979.0
tt0110722,124693.0
tt0108320,125169.0
tt0104695,23369283.0
tt0104321,1345236.0
tt0102460,20246790.0
tt0284478,83500.0
tt0313443,40905277.0
tt0332379,81257845.0
tt0380275,70000.0
tt0314039,35518.0
tt0340377,5739376.0
tt0335563,1056102.0
tt0327056,90135191.0
tt0326900,37566230.0
tt0317676,10199354.0
tt0138524,35096190.0
tt0266697,70098138.0
tt0342300,22278.0
tt0339071,147235.0
tt0313542,49440996.0
tt0324216,80148261.0
tt0311648,2360184.0
tt0312549,1569918.0
tt0199626,4717455.0
tt0294357,4426297.0
tt0316465,52277485.0
tt0306047,110000082.0
tt0328880,85329248.0
tt0363589,1227000.0
tt0251110,29367.0
tt0314676,336456.0
tt0338290,
tt0219374,
tt0102432,139155.0
tt0165832,
tt0105480,422503.0
tt0110044,713234.0
tt0308383,5381227.0
tt0322023,320092.0
tt0261652,
tt0368745,60019.0
tt0339607,
tt0323944,2207975.0
tt0271809,6869.0
tt0242653,139259759.0
tt0363510,
tt0319343,173381405.0
tt0265803,80776.0
tt0379713,54000.0
tt0380473,
tt0314331,59365105.0
tt0101862,89325780.0
tt0373175,2748981.0
tt0318155,20950820.0
tt0311113,93926386.0
tt0343121,7707563.0
tt0321442,
tt0338188,26900336.0
tt0312528,100446895.0
tt0348836,59588068.0
tt0315733,16248701.0
tt0169624,1432.0
tt0307987,60057639.0
tt0338094,75817994.0
tt0300556,19480739.0
tt0334029,
tt0293088,
tt0312848,
tt0099365,33878502.0
tt0118125,
tt0104265,28590665.0
tt0099615,21460601.0
tt0102526,47624253.0
tt0102943,1227508.0
tt0109951,27053498.0
tt0102004,25895485.0
tt0104427,24276500.0
tt0107148,322871.0
tt0104452,58500635.0
tt0102070,17218080.0
tt0100151,774048.0
tt0102181,1100000.0
tt0099938,91457688.0
tt0102216,34002045.0
tt0104627,923418.0
tt0102266,59509925.0
tt0104756,7286388.0
tt0100201,15379253.0
tt0107711,22189039.0
tt0102598,21830957.0
tt0105104,44065653.0
tt0100404,86303188.0
tt0102729,22641969.0
tt0107156,6933459.0
tt0102443,1526697.0
tt0100449,15260154.0
tt0105211,4651977.0
tt0107927,6473326.0
tt0100485,15650000.0
tt0210358,
tt0105585,22660758.0
tt0111477,5777916.0
tt0100935,14560247.0
tt0100944,10360553.0
tt0119807,44455658.0
tt0238627,
tt0104027,3052738.0
tt0101745,54830779.0
tt0100087,21036771.0
tt0193854,
tt0107387,8556940.0
tt0099316,13236513.0
tt0326820,
tt0156096,102353.0
tt0102818,4409328.0
tt0318374,8243880.0
tt0354696,10445.0
tt0342804,
tt0322589,30222640.0
tt0325710,111110575.0
tt0316013,
tt0343172,
tt0319061,66257002.0
tt0337592,21897389.0
tt0337741,124590960.0
tt0338466,33828318.0
tt0167260,377019252.0
tt0304415,63695760.0
tt0337909,31011616.0
tt0317910,4193943.0
tt0317640,19539.0
tt0315983,13005485.0
tt0340855,34468224.0
tt0349205,138614544.0
tt0159365,95632614.0
tt0338337,53789313.0
tt0316396,48417850.0
tt0335013,2281585.0
tt0318850,6751389.0
tt0360139,12189514.0
tt0332712,17321573.0
tt0364930,85992.0
tt0343135,87856565.0
tt0350194,6491350.0
tt0329691,21176322.0
tt0104181,
tt0101625,8700000.0
tt0109376,1238080.0
tt0103827,3104545.0
tt0107750,3273588.0
tt0098987,21413502.0
tt0323633,
tt0222812,
tt0292610,
tt0104009,14110600.0
tt0107594,1044824.0
tt0105810,390152.0
tt0289879,23947.0
tt0335559,16964743.0
tt0379557,4581222.0
tt0315824,6471394.0
tt0314498,10387706.0
tt0365957,40066497.0
tt0345551,819939.0
tt0337579,64955956.0
tt0337917,16702864.0
tt0349825,64371181.0
tt0307109,110536.0
tt0108560,11299730.0
tt0100065,1436308.0
tt0101998,532933.0
tt0111218,161410.0
tt0129136,9122.0
tt0166158,
tt0245943,
tt0105636,13747138.0
tt0328538,4599680.0
tt0105411,141554.0
tt0110867,
tt0343660,120776832.0
tt0361925,14469428.0
tt0293146,106939.0
tt0099575,14760451.0
tt0301777,131029.0
tt0312329,5881504.0
tt0361467,29302097.0
tt0356150,17718223.0
tt0331953,4992159.0
tt0338096,14140215.0
tt0315297,25195050.0
tt0317648,67286731.0
tt0335438,88200225.0
tt0270197,
tt0210389,
tt0358349,23222861.0
tt0265208,14589444.0
tt0363988,47781388.0
tt0360009,4357745.0
tt0371683,111336.0
tt0303348,2706.0
tt0109447,7411659.0
tt0107473,11081586.0
tt0318049,
tt0363547,58885635.0
tt0338013,34126138.0
tt0364045,32682342.0
tt0300051,25266129.0
tt0335245,39692139.0
tt0354766,5644575.0
tt0331632,84185387.0
tt0305583,25589.0
tt0277941,74864.0
tt0167190,59035104.0
tt0299172,50026353.0
tt0337697,28165882.0
tt0351977,45860039.0
tt0301976,343816.0
tt0359517,31179516.0
tt0318974,22406362.0
tt0327679,22913677.0
tt0327247,16323969.0
tt0323939,10696.0
tt0315110,54523.0
tt0307351,
tt0104783,471120.0
tt0342508,
tt0104550,
tt0259182,
tt0179218,
tt0345074,8054280.0
tt0378194,66207920.0
tt0330793,33682273.0
tt0380615,1095118.0
tt0308488,45195.0
tt0337563,56044241.0
tt0328107,77862546.0
tt0398872,2831130.0
tt0333847,
tt0326856,12181484.0
tt0335121,14334645.0
tt0377092,86049418.0
tt0277895,293793.0
tt0363282,14018364.0
tt0338526,120025245.0
tt0339419,62852.0
tt0349169,11827301.0
tt0332452,133228348.0
tt0379217,1971135.0
tt0160184,6416302.0
tt0099762,11567449.0
tt0099121,
tt0188055,
tt0099409,2742912.0
tt0140447,
tt0214388,
tt0282410,
tt0243664,
tt0103251,17487531.0
tt0103939,9493259.0
tt0102467,311245.0
tt0180303,
tt0105327,14715067.0
tt0138467,
tt0103016,15545943.0
tt0119434,
tt0105217,21370057.0
tt0160574,
tt0099857,356077.0
tt0105017,2280148.0
tt0144688,5365.0
tt0120711,
tt0100050,47489074.0
tt0102011,9804775.0
tt0110725,38590500.0
tt0169639,
tt0107529,9532895.0
tt0177215,
tt0207805,
tt0104377,114516.0
tt0100813,
tt0288439,
tt0223384,
tt0258967,
tt0108171,18994653.0
tt0107009,4914692.0
tt0187859,323881.0
tt0328802,
tt0099850,27734391.0
tt0146455,
tt0146247,
tt0121804,
tt0226225,
tt0284978,
tt0114720,
tt0259685,
tt0300274,1031495.0
tt0192023,
tt0102116,191125.0
tt0105121,24204154.0
tt0104954,123587.0
tt0235327,426687.0
tt0118705,
tt0100260,8862354.0
tt0209077,447741.0
tt0129634,
tt0120199,1614266.0
tt0105191,15164458.0
tt0105159,2827107.0
tt0343168,560199.0
tt0282593,
tt0108327,1029721.0
tt0103872,918239.0
tt0105103,4030793.0
tt0107247,5145462.0
tt0122143,
tt0285728,144008.0
tt0102631,18634643.0
tt0099612,
tt0157913,32142.0
tt0099399,6698361.0
tt0101252,2120564.0
tt0104697,1514114.0
tt0280674,2535.0
tt0181810,233076.0
tt0189553,506690.0
tt0243508,
tt0104346,9223441.0
tt0353014,
tt0102820,7241350.0
tt0101373,1342903.0
tt0100258,5835247.0
tt0108366,98967.0
tt0119630,1890472.0
tt0106307,106658.0
tt0212879,
tt0107843,30038362.0
tt0100604,4010647.0
tt0105706,17957265.0
tt0298148,436471036.0
tt0319262,186739919.0
tt0350028,37486138.0
tt0367085,13922211.0
tt0367790,365248.0
tt0332375,8786715.0
tt0304141,249358727.0
tt0297284,4476235.0
tt0296572,57637485.0
tt0356634,75367693.0
tt0327162,59475623.0
tt0391225,376552.0
tt0374900,44540956.0
tt0101746,38120905.0
tt0106877,3418141.0
tt0314431,
tt0110857,126247.0
tt0146879,
tt0105150,4906900.0
tt0099166,1382259.0
tt0100129,485772.0
tt0139388,
tt0119561,
tt0390521,11529368.0
tt0100133,27441977.0
tt0204137,43805.0
tt0115738,720717.0
tt0104073,16639799.0
tt0327437,24004159.0
tt0319531,358804.0
tt0364725,114324072.0
tt0362227,77032279.0
tt0381707,69148997.0
tt0348593,3835551.0
tt0332280,64286.0
tt0352277,13337299.0
tt0220343,
tt0342213,
tt0168122,
tt0110944,305070.0
tt0230512,257315.0
tt0250468,
tt0104573,20146880.0
tt0165086,
tt0238321,21378.0
tt0361596,119078393.0
tt0309614,
tt0342956,
tt0357567,
tt0114371,389731.0
tt0167059,
tt0316654,373377893.0
tt0381006,314000.0
tt0381681,5792822.0
tt0331952,5763875.0
tt0349683,51877963.0
tt0357413,84136909.0
tt0368975,8070311.0
tt0356470,51431160.0
tt0343818,144795350.0
tt0390221,6517198.0
tt0101004,
tt0372183,176049130.0
tt0327554,40198710.0
tt0359423,1029017.0
tt0125766,
tt0113074,
tt0100602,3417056.0
tt0099292,1244381.0
tt0219636,
tt0112895,2763020.0
tt0109665,
tt0099623,8141292.0
tt0107045,215428.0
tt0260695,
tt0111216,
tt0103007,11000863.0
tt0243609,
tt0115976,
tt0107999,608866.0
tt0328031,
tt0118025,
tt0346091,
tt0173772,8527.0
tt0100613,449868.0
tt0368008,65948711.0
tt0167456,6768055.0
tt0368447,114195633.0
tt0333766,26781723.0
tt0369339,100003492.0
tt0361841,20422207.0
tt0104503,256249.0
tt0366551,18225165.0
tt0368933,95149435.0
tt0370263,80281096.0
tt0403703,19762690.0
tt0361309,2037545.0
tt0364751,58156435.0
tt0204313,41814863.0
tt0315273,3785401.0
tt0366174,31526393.0
tt0324127,8712564.0
tt0241025,16123851.0
tt0380277,11540112.0
tt0338325,15712072.0
tt0324554,12831121.0
tt0283077,
tt0113762,1781383.0
tt0362129,64748.0
tt0105108,
tt0110518,1221832.0
tt0339147,367027.0
tt0099691,4562778.0
tt0270846,9109322.0
tt0337921,32003620.0
tt0318627,50740078.0
tt0362526,14688078.0
tt0389988,
tt0339412,21800302.0
tt0346156,37760080.0
tt0360201,16831505.0
tt0361620,9055010.0
tt0356618,66641205.0
tt0357054,463730.0
tt0365125,1339668.0
tt0101591,
tt0105811,11124511.0
tt0251370,
tt0107090,5678777.0
tt0103773,
tt0099108,
tt0113449,
tt0307453,160762022.0
tt0349710,74540762.0
tt0363475,
tt0356721,12784713.0
tt0361696,10411980.0
tt0316732,36609966.0
tt0384810,193571.0
tt0390384,424760.0
tt0368658,776691.0
tt0358135,57887882.0
tt0372588,32774834.0
tt0349416,70527.0
tt0380609,175408.0
tt0324619,
tt0342143,
tt0103783,8442162.0
tt0101301,14812000.0
tt0390022,61188085.0
tt0390538,592014.0
tt0364343,548039.0
tt0382561,302990.0
tt0355954,101107.0
tt0362174,
tt0340012,7739049.0
tt0329030,8000.0
tt0286218,101944.0
tt0252028,11198345.0
tt0391198,110175871.0
tt0375173,13395939.0
tt0375063,71502303.0
tt0360025,
tt0396705,201574.0
tt0360130,24947.0
tt0387564,55153403.0
tt0350258,75305995.0
tt0337876,5005883.0
tt0430745,57102.0
tt0317705,261437578.0
tt0428518,728243.0
tt0273689,
tt0338348,584413.0
tt0362269,10214647.0
tt0387575,17016190.0
tt0367479,28328132.0
tt0317198,40203020.0
tt0308644,51676606.0
tt0368891,173005002.0
tt0345950,85416609.0
tt0299863,25918.0
tt0346491,34293771.0
tt0388419,73701902.0
tt0376541,33987757.0
tt0327919,284002.0
tt0349903,125531634.0
tt0359013,52397389.0
tt0403910,11927.0
tt0339727,174318.0
tt0111408,274794.0
tt0106912,20100000.0
tt0275468,
tt0162662,95436.0
tt0391024,2586511.0
tt0424885,
tt0097099,
tt0099018,9100618.0
tt0099329,8266343.0
tt0099460,2346150.0
tt0099611,205068.0
tt0099654,24707633.0
tt0099739,47410000.0
tt0099747,9243140.0
tt0099816,
tt0100029,24078196.0
tt0100224,10873237.0
tt0100685,1911542.0
tt0100911,3989297.0
tt0101268,
tt0101531,2070871.0
tt0101597,259012.0
tt0101704,233488.0
tt0101751,
tt0101786,4603929.0
tt0101984,9480198.0
tt0102015,1318449.0
tt0102032,
tt0102048,2971661.0
tt0102220,15429177.0
tt0102307,1100000.0
tt0102313,
tt0102395,3752426.0
tt0102590,14851083.0
tt0102609,35682090.0
tt0102614,39673161.0
tt0102744,21413105.0
tt0102913,3547684.0
tt0102984,9286314.0
tt0103010,
tt0103262,7300000.0
tt0103768,
tt0103923,
tt0103973,
tt0104030,479676.0
tt0104107,4836637.0
tt0104511,4972818.0
tt0104567,
tt0104670,14796494.0
tt0104802,6742168.0
tt0105001,6202756.0
tt0105391,21733781.0
tt0105402,17180393.0
tt0105764,799856.0
tt0106257,
tt0106356,
tt0106639,
tt0106950,6739141.0
tt0107277,1528163.0
tt0107612,4247162.0
tt0107685,1884814.0
tt0107819,2970.0
tt0107861,
tt0108334,5495507.0
tt0109542,
tt0109552,
tt0109723,
tt0109816,
tt0109838,
tt0109917,395105.0
tt0110442,30626182.0
tt0110612,25479558.0
tt0110913,
tt0113617,7400000.0
tt0114728,
tt0114733,
tt0115819,
tt0116671,
tt0116835,
tt0117193,
tt0117194,
tt0117496,
tt0117609,
tt0118308,
tt0118603,
tt0118720,
tt0118760,5799672.0
tt0118768,
tt0119088,
tt0119227,
tt0119237,19820.0
tt0119278,4485.0
tt0119642,
tt0119657,742032.0
tt0119879,
tt0119975,
tt0120051,
tt0120126,116806.0
tt0120131,
tt0120523,
tt0120604,1531251.0
tt0120695,
tt0120801,
tt0120860,
tt0123003,
tt0123034,
tt0123865,
tt0124901,1971.0
tt0133643,
tt0133985,
tt0143127,
tt0144550,
tt0145600,
tt0146402,
tt0147599,
tt0150143,9480.0
tt0158131,
tt0159784,
tt0165303,39481.0
tt0165662,
tt0167752,
tt0169590,
tt0175526,
tt0175536,
tt0183678,
tt0185101,4427.0
tt0189456,
tt0192455,
tt0196267,
tt0200472,
tt0201290,856.0
tt0201394,
tt0202711,
tt0206036,
tt0206367,152525.0
tt0208185,
tt0212830,
tt0214605,
tt0221069,
tt0221581,
tt0230025,141367.0
tt0230575,
tt0233298,
tt0236285,
tt0236576,65719.0
tt0239641,
tt0239894,
tt0240793,
tt0240912,113512.0
tt0242888,
tt0243554,
tt0243575,
tt0243931,
tt0250440,
tt0250798,
tt0250934,
tt0257850,
tt0258100,
tt0260924,
tt0265651,
tt0266425,
tt0270688,28811.0
tt0273108,442612.0
tt0273517,22160085.0
tt0273822,
tt0275230,
tt0275947,
tt0276515,
tt0280105,
tt0280969,
tt0282667,
tt0283469,34222.0
tt0283877,
tt0284837,
tt0285727,17350.0
tt0286152,
tt0287425,
tt0287535,
tt0289889,
tt0290160,
tt0294918,
tt0298504,
tt0301235,
tt0312700,
tt0316768,
tt0318081,1891821.0
tt0318403,
tt0319758,
tt0321781,120308.0
tt0323332,
tt0323531,
tt0324013,
tt0327409,
tt0328077,
tt0328832,
tt0330099,365734.0
tt0331811,
tt0334541,
tt0334965,
tt0337824,
tt0338139,
tt0338450,
tt0338467,
tt0339135,
tt0339291,118627117.0
tt0342150,303490.0
tt0342570,
tt0349889,
tt0361462,
tt0363579,7352.0
tt0365262,
tt0366627,6301131.0
tt0367093,
tt0371246,42044321.0
tt0373283,1310270.0
tt0373926,72515360.0
tt0374102,30500882.0
tt0375073,
tt0375104,2694071.0
tt0376890,1017376.0
tt0377031,226189.0
tt0377062,21009180.0
tt0377091,603943.0
tt0377109,75888270.0
tt0377744,4175179.0
tt0379593,198975.0
tt0383475,120651.0
tt0384533,365134.0
tt0386792,
tt0387412,1222708.0
tt0388367,
tt0388789,3410863.0
tt0388888,127067.0
tt0388973,
tt0389326,2276368.0
tt0389908,
tt0390632,60802.0
tt0391891,
tt0396271,159429.0
tt0399877,10941801.0
tt0405296,5480996.0
tt0416825,120250.0
tt0418038,237277.0
tt0419806,
tt0427228,
tt0500140,
tt0383534,
tt0316824,
tt0376568,
tt0405159,100422786.0
tt0229440,
tt0367594,206456431.0
tt0219519,
tt0362270,24006726.0
tt0338751,102608827.0
tt0293508,51225796.0
tt0363473,6144806.0
tt0361127,42069.0
tt0385267,45489752.0
tt0290002,279167575.0
tt0364961,697759.0
tt0369672,159171.0
tt0379889,3752725.0
tt0396592,48114556.0
tt0390123,413708.0
tt0375210,55865715.0
tt0373416,5654777.0
tt0365885,18761993.0
tt0337585,14865.0
tt0179526,
tt0107824,
tt0107233,
tt0099342,1373728.0
tt0100606,152982.0
tt0104804,4096030.0
tt0373024,228524.0
tt0295303,
tt0352520,
tt0286493,
tt0144557,
tt0307507,
tt0357277,24407944.0
tt0376105,49186871.0
tt0393162,67253092.0
tt0101412,869325.0
tt0343095,
tt0109402,8009329.0
tt0398712,19976073.0
tt0368578,82301521.0
tt0369226,5132655.0
tt0382077,51097664.0
tt0417415,8968045.0
tt0357507,46363118.0
tt0372532,31585300.0
tt0362590,
tt0113737,2643346.0
tt0164993,
tt0365020,
tt0249378,
tt0390336,
tt0106761,2341309.0
tt0102861,
tt0101404,184890.0
tt0379270,14811.0
tt0119209,86175.0
tt0361322,41929.0
tt0386588,177575142.0
tt0407121,18081626.0
tt0418753,653621.0
tt0327210,
tt0361411,6601079.0
tt0360486,75500759.0
tt0362165,17010646.0
tt0317132,32645546.0
tt0284674,
tt0099450,1171762.0
tt0326835,306224.0
tt0303394,
tt0372806,77888.0
tt0331933,19118247.0
tt0400435,
tt0331218,
tt0109661,
tt0104139,8403433.0
tt0203975,
tt0363504,20149.0
tt0422093,50382128.0
tt0257516,19294901.0
tt0396041,11798.0
tt0395699,113006880.0
tt0377471,55808744.0
tt0424129,607502.0
tt0340163,34636443.0
tt0358082,128200012.0
